institution,slug,country,continent,repository_code,archive_type,filmoteca_espanola_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/las-palmeras-y-el-agua,Las palmeras y el agua,Cine colonial; No ficción; Documental; Cine colonial; Etnográfico; país: España; colección: Colección Hermic Films; etiquetas: España-Colonias-África; Guinea Ecuatorial; Pesca,"Métodos nativos de pesca y navegación en la isla de Bioko, Guinea Ecuatorial. | El paisaje de Guinea Ecuatorial: playas, ríos, extracción de corales, carreras de cayucos, pesca y otras actividades acuáticas. | Créditos. Vistas generales de la costa guineana: playas, islotes, palmeras. Hombres africanos con remos caminan por la orilla de una playa de piedras. Silueta de hombre africano sentado en una roca con un remo, costa escarpada, selvática y con palmeras. En el interior de la selva, tres hombres africanos tallan con hachas un cayuco a partir de un tronco. Un grupo de africanos meten dos cayucos al agua y se suben. Reman y echan redes de pesca al mar. Regresan a la playa. Recogen varios peces del fondo del cayuco. Hombre africano en un cayuco junto a la costa, parado. Su compañero, también africano bucea y vuelve a la superficie con corales, que introducen en el cayuco. Retornan a la costa, varan el cayuco y extraen los corales, que depositan frente a la cámara en una roca. Achican agua del interior del cayuco. Primeros planos de los corales. Carreras de cayucos: los tripulantes, distintos en número en cada cayuco, reman frenéticamente. Espaldas de los tripulantes mientras reman, desde uno de los cayucos. Algunos se lanzan al agua. Niños africanos nadan y chapotean en la playa. Uno de ellos nada con una tabla en las manos y se impulsan con las olas. Costa con pequeños rompientes, las olas chocan. Hombre africano con un remo en la mano pasea por la orilla de la playa. Cayuco navega cargado, casi hundido por el peso de la mercancía con tres personas a bordo, dos de ellas, reman. Otro hombre en cayuco le observa. Embarcaciones en el agua al atardecer. De noche, encendido de antorchas desde los cayucos en el agua, que circulan humeantes. Fin. | código PLATFO: INV0018774...",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/los-dias-perdidos,Los días perdidos,Escuela de cine; Ficción; Drama; país: España; colección: Colección IIEC/EOC; etiquetas: Aniversario BIC EOC,"Una mujer regresa a Madrid tras la muerte de su padre. | Una mujer casada y con un hijo regresa de Francia para enterrar a su padre. En el Madrid suburbial se encuentra con su antiguo novio. | código PLATFO: INV0073351 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2442 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/los-habitantes-de-la-selva,Los habitantes de la selva,Cine colonial; No ficción; Documental; Cine colonial; país: España; colección: Colección Hermic Films; etiquetas: España-Colonias-África; Guinea Ecuatorial-Descripción; Fauna-Guinea ecuatorial; Cine científico,"Repaso a la fauna de Guinea Ecuatorial. | Desde la mirada colonial, enumeración de algunas especies endémicas de Guinea Ecuatorial. | Vista general de la costa guineana. Pájaros en vuelo. Panorámica de la desembocadura de un río y selva frondosa. Palmeras Ejemplares de milpiés recorren el tronco de un gran árbol. Una mano blanca coge uno de los ejemplares. Dos escorpiones circulan por el suelo. Una araña peluda circula por el suelo, otra recorre una rama. Numerosos ejemplares de hormigas negras abandonan un hormiguero y salen al exterior; circulan rápido. Una mano blanca deposita junto a ellas un cigarro encendido. Cantidad ingente de hormigas negras. Caracol gigante circula por unas hojas. Una mano blanca lo coge y muestra a cámara. Grupo de cangrejos en una playa. Un ejemplar de yaco sobre unas ramas. Una tortuga terrestre común circula por el suelo entre pequeños arbustos. Dos ejemplares de erizo, tumbados en el suelo, respiran agitadamente. Una nutria. Un antílope, que camina con dificultad. Ejemplar de primate estrepsirrino no identificado en una rama. En lo alto de un árbol, dos ejemplares de cercopitecos se mueven con agilidad y comen frutos. Otro ejemplar desciende por una rama. Otros dos ejemplares en el suelo se mueven y corretean. Otro ejemplar aparentemente cercopiteco distinto. Un mandril coge hojas y se las lleva a la boca. Un chimpancé come junto a dos latas, una con comida y otra aparentemente con agua. Se le acerca un antílope y un ejemplar de cercopiteco. Los espanta. Rebaña el contenido de la lata. Le salta por encima un ejemplar de cercopiteco. Se relacionan aparentemente jugando. Ejemplar pequeño de gorila camina. Otro ejemplar sentado en la rama de un árbol. Más ejemplares. Plano corto de un gorila, que se lleva una ramita a la boca. Iguana en una...",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/los-pobladores-del-mar-invertebrados,Los pobladores del mar. Invertebrados,Cine científico; No ficción; Documental; país: España; colección: Colección Hermic Films; etiquetas: Invertebrados; Oceanografía; Acuarios; Animales acuáticos; Cine científico,"Documental que recoge imágenes de numerosas especies de invertebrados marinos, tanto en las playas como conservadas en el acuario de San Sebastián. | Imágenes de ejemplares de animales marinos en la playa o conservados en el acuario de San Sebastián. Laboratorio oceanográfico de San Sebastián. Sociedad de Oceanografía de Guipúzcoa. | Créditos sobre gráficos dibujados que representan el fondo marino y su flora. Ondas en la superficie del mar y olas rompiendo en la playa o sobre las rocas. Algas y moluscos pegados al suelo: chirlas, mejillones, lapas. Cangrejos ""barriletes"", con la pinza derecha más desarrollada, correteando por la playa. Cangrejo normal sobre un fondo de piedras. Peleando con otro. Centolla comiendo. Dos centollas agrediéndose. En un acuario un pulpo trata de apoderarse de un centollo y, en la pelea, las ventosas del pulpo se adhieren al cristal de la pecera. Varios planos de langostas. Quisquillas, una de ellas casi transparente. Varios planos de actinias. Un despojo de pez les es entregado y enseguida lo rodean con sus tentáculos. Medusas. Estrellas de mar. Una pegada la cristal del acuario, lo que permite observar sus brazos por la cara interior. Ofiuras. Holoturias. Gusano con las branquias expuestas. Alertado, las retrae y recoge sobre sí mismo. Pasado el peligro, vuelve a extraerlas. Pulpos. Se les entrega un cangrejo desde la zona superior y se lanzan a por ellos. Planos generales de las olas del mar rompiendo en las rocas. Crédito de fin sobre un gráfico dibujado de peces y plantas marinas. | código PLATFO: INV0012128 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 618 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mí...",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/luciano,Luciano,Escuela de cine; Ficción; Práctica académica; Drama social; colección: Colección IIEC/EOC; etiquetas: Asesinos; Televisión,"Trabajo final de Claudio Guerín Hill en la EOC. Basado en hechos reales, profundiza en el caso de un trabajador escolar que comete un terrible crimen. | Un programa de televisión desvela diversos aspectos de la personalidad de Luciano, un psicópata que ha asesinado a un niño. Bajo la superficie sensacionalista subyacen otras motivaciones. | código PLATFO: INV0055253 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: B/N + virados | idioma original: Español | duración declarada: 2362 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/madrid-antiguo-1900,Madrid antiguo 1900,Explorar más; No ficción; Documental; Vistas cinematográficas; país: España; etiquetas: Madrid antiguo; San Isidro,"Vistas de la ciudad de Madrid tomadas entre los años 20 y 40. La Plaza Mayor, Puerta del Sol, Gran Vía, Puerta de Alcalá. | Fragmentos de imágenes de la ciudad de Madrid entre los que se ha podido identificar la Ermita de San Antonio de la Florida, fuentecilla de la Calle Toledo, Puerta del Sol, Congreso de los Diputados, soportales Plaza Mayor, Plaza de San Cayetano en el Rastro, Iglesia de las Calatravas, Gran Vía, y la Puerta de Alcalá. Además, hay unos planos que parecen rodados desde una terraza con vistas de los tejados de la ciudad. También unos planos de personas de celebración. | código PLATFO: INV0073017 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: B/N + teñidos y virados | duración declarada: 223 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/margarita-y-el-lobo-2,Margarita y el lobo,Escuela de cine; Ficción; Drama; Musical; Práctica académica; país: España; etiquetas: Restauraciones Filmoteca Española; Feminismo; Censuradas; Aniversario,"Margarita y Lorenzo se separan. Una serie de números musicales relatan momentos de su vida pasada. Nueva restauración realizada en Filmoteca Española. | Margarita y Lorenzo se separan. A lo largo del día de su separación surgen recuerdos fragmentarios de su vida pasada que se engarzan a través de números musicales. Son los diferentes “lobos” que han acosado a Margarita: el amor, el trabajo o su vida personal. | código PLATFO: INV0039873 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2710 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/melodrama-infernal,Melodrama infernal,Escuela de cine; Ficción; Drama; país: España; colección: Colección IIEC/EOC; etiquetas: Vejez,"Entre un grupo de niños, una anciana revive su traumática infancia y la relación con su marido. | Elena es una viuda anciana que vive sola con la compañía intermitente de su criada María, hasta que un día recibe la visita de unos niños del pueblo que desorganizan su casa y su vida. Elena, que normalmente habla con su difunto marido, le pide consejo sobre qué hacer con los niños, puesto que estos han roto todos sus recuerdos y han quemado sus fotos. | código PLATFO: INV0073788 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro y color | idioma original: Español | duración declarada: 1799 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/mi-fabrica-de-suenos,Mi fábrica de sueños,Escuela de cine; Ficción; Práctica académica; colección: Colección IIEC/EOC; etiquetas: Flores en la sombra; Metacine; Obsesiones,"La vida de un joven se ve condicionada por su obsesión con el cine. | Un joven cinéfilo vive pensando constantemente en el cine, y desde que se levanta hasta que se acuesta todas sus acciones y reflexiones están atravesadas por él: ve películas, lee sobre ellas, sueña con dirigirlas, entremezcla la realidad con la ficción... | código PLATFO: INV0065223 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2638 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/exposicion-no-do-el-mundo-de-ayer,NO-DO. El mundo de ayer,No ficción; Noticiario; etiquetas: Exposición NO-DO,"La exposición ‘NO-DO. El mundo de ayer. Imagen y propaganda del franquismo’, organizada por Filmoteca Española, es la primera muestra dedicada íntegramente al archivo de los Noticiarios y Documentales Cinematográficos. | A punto de cumplirse 45 años desde su desaparición, la exposición revisita uno de los archivos audiovisuales más importantes del siglo XX en España: un fondo esencial tanto por su valor documental como por su papel en la construcción de la memoria colectiva. La muestra, que podrá visitarse gratuitamente hasta el próximo 26 de julio de 2026 en la sala de exposiciones de Filmoteca Española en Madrid, ha sido comisariada por Rafael R. Tranche y Vicente Sánchez-Biosca. | Entre 1943 y 1975, cuando los espectadores españoles acudían al cine, no elegían todo el contenido: se les imponía ver el Noticiario español, NO-DO. Su proyección era obligatoria y exclusiva en todos los cines. Esta doble condición hizo del noticiario un instrumento de propaganda del franquismo; pero también el único medio de información audiovisual en España hasta la llegada de la televisión a los hogares. Más que un periódico, fue una revista: guerras, catástrofes, celebraciones del régimen, curiosidades, deportes… todo se daba cita en él. Pasados más de cuarenta años desde su desaparición, las imágenes de NO-DO son ahora un testimonio privilegiado para reconstruir “el mundo de ayer”. El noticiario se ha transformado en un inmenso archivo audiovisual donde se trenzan la memoria compartida de sus espectadores con la mirada del régimen que lo creó. En este sentido, NO-DO es parte del patrimonio cultural de toda una época, ahora sí “al alcance de todos los españoles”. Esta exposición invita a recorrer el universo NO-DO en varias direcciones: asistir a la proyección de su primera edición com...",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/paseo-por-una-guerra-antigua,Paseo por una guerra antigua,Escuela de cine; Ficción; Drama; Experimental; colección: Colección IIEC/EOC; etiquetas: Guerra civil española; Franquismo,"Descartes de negativo de la práctica desaparecida de Bardem y Berlanga en la EOC, de la que solo se conservan los materiales desechados. | Un hombre mutilado camina, apoyándose en una muleta, por el estadio de la Ciudad Universitaria de Madrid, donde los estudiantes hacen ejercicio. El lugar fue en otra época el escenario de uno de los episodios más sangrientos de la defensa de Madrid. El hombre, que perdió una pierna en ese mismo sitio, recuerda lo ocurrido durante la Guerra Civil mientras contempla los cielos cubiertos de nubes y lo que aún queda de muros destrozados, paredes agujereadas por la metralla y trincheras. | código PLATFO: INV0010484 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | duración declarada: 539 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/paseo-por-una-guerra-antigua-1,Paseo por una guerra antigua,Escuela de cine; Ficción; Drama; Experimental; colección: Colección IIEC/EOC; etiquetas: Guerra civil española; Franquismo,"Descartes de copión de la práctica desaparecida de Bardem y Berlanga en la EOC, de la que solo se conservan los materiales desechados. | Un hombre mutilado camina, apoyándose en una muleta, por el estadio de la Ciudad Universitaria de Madrid, donde los estudiantes hacen ejercicio. El lugar fue en otra época el escenario de uno de los episodios más sangrientos de la defensa de Madrid. El hombre, que perdió una pierna en ese mismo sitio, recuerda lo ocurrido durante la Guerra Civil mientras contempla los cielos cubiertos de nubes y lo que aún queda de muros destrozados, paredes agujereadas por la metralla y trincheras. | código PLATFO: INV0010482 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | duración declarada: 321 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/patata-en-patata,Patata en patata,Escuela de cine; Ficción; Comedia; colección: Colección IIEC/EOC; etiquetas: Infancia; Relaciones familiares,"Única práctica de Joaquim Jordà en la EOC. En la terraza de una casa, una niña se dedica a hacer una serie de chiquilladas frente a su padre. | Entre la ropa tendida de una terraza, la tranquilidad de un padre se ve alterada por las travesuras de su hija, que trata de captar su atención. | código PLATFO: INV0055019 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | duración declarada: 156 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/pax,Pax,Escuela de cine; Ficción; Comedia; Práctica académica; colección: Colección IIEC/EOC; etiquetas: Salud mental; Aniversario BIC EOC,"Primera práctica de Carlos Saura en la EOC. Un dictador es ingresado en un hospital psiquiátrico tras convertirse en un hombre bondadoso. | Por una serie de razones, el dictador de un país imaginario se convierte en un hombre bondadoso, por lo que su círculo cercano lo ingresa en un hospital psiquiátrico. | S'inicia amb una desfilada militar (imatges reals), amb la gent saludant, i un dictador que treu el cap a saludar (Julio Diamante). A continuació en un despatx se situa una gran taula després de la qual està el dictador. En el sòl, asseguts, uns homes assenyalen un mapa. Entren uns científics portant una Bomba Al fet que dipositen en el sòl. Hi ha un acalorat debat. El dictador i el seu oponent polític (Sergio Mendizábal) es baten en dol enmig d'un bosc (possiblement la Casa de Camp). Tots dos cauen al costat d'uns altres que també eren presents. En un retall de premsa s'indica que la Bomba A ha provocat en Roma milions de morts. El dictador consulta en uns llibres que té sobre la taula i llegeix algunes cites de la Bíblia com a ""Pau als homes de bona voluntat"". Es trastorna i el seu abillament canvia vestint una espècie de túnica blanca. Sobre el pit un cartell amb la paraula ""Pax"". Vaga entre unes ruïnes. Un home li lliura un sobre on se li comunica que va com a voluntari a la guerra. Es barallen violentament. Li porten a un psiquiatre que, després d'examinar-li, escriu en un quadern la paraula ""boig"". | código PLATFO: INV0010989 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | idioma original: Español | duración declarada: 1202 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/plan-jac-cero-tres,Plan Jac Cero Tres,Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Adaptaciones cinematográficas; Distopías,"Práctica de Cecilia Bartolomé en la EOC que narra los intentos de un empresario por conquistar a una mujer a la que considera un objeto de lujo. | El presidente de una gran empresa contrata los servicios del Gran Ruperto Solís, un excéntrico millonario, para conquistar a Úrsula, la bella heredera de un petrolero iraní. | código PLATFO: INV0009334 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 1387 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/prisioneros-de-guerra,Prisioneros de guerra,Guerra civil; No ficción; Documental; Bélico; país: España; etiquetas: Novedades; España-Historia-1936-1939 (Guerra civil); Prisión; Campos de internamiento; Guerra Civil 90 años,"Documental sobre el trato que reciben los milicianos de las Brigadas Internacionales prisioneros del ejército franquista. | Imágenes de brigadistas prisioneros en el campo de concentración del monasterio de San Pedro de Cardeña, heridos en el hospital de Liérganes, mutilados prisioneros en el palacio de Lerma, así como trabajando en la reconstrucción de un puente y de un espigón y en la extracción de mineral en una excavación a cielo abierto, el documental estructura un mensaje sobre el trato que el estado nacional da a los prisioneros. | código PLATFO: INV0082584 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 842 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/proceso-de-montaje-del-noticiario-espanol-no-do,Proceso de montaje del Noticiario español NO-DO,No ficción; Noticiario; etiquetas: Exposición NO-DO,"Esta pieza es un material expositivo que se puede visualizar en la Sala 3 de “NO-DO. El mundo de ayer. Imagen y propaganda del franquismo”, exposición comisariada por Rafael R. Tranche y Vicente Sánchez-Biosca. | La exposición “NO-DO. El mundo de ayer. Imagen y propaganda del franquismo” se puede visitar de forma gratuita desde el 3 de diciembre de 2025 hasta el 26 de julio de 2026 en la sede expositiva de Filmoteca Española (c/ Magdalena, 10). De forma paralela, se celebra un ciclo en su sala de exhibición permanente, el Cine Doré. | El montaje de las noticias del Noticiario español NO-DO estaba sometido a un doble proceso: primero de imagen (positivo y negativo) y después de sonido. La moviola fue la herramienta fundamental para montar con precisión cada plano. A diferencia del cine de ficción, una vez terminada la noticia, tanto su contenido como los descartes pasaban a engrosar el archivo. La finalidad era doble: conservar todas las ediciones del noticiario y aprovechar cualquier imagen o material sonoro para su reutilización en futuras ediciones o en otras producciones de NO-DO. | código PLATFO: 3329a2df-1187-4200-b6c9-a7ca19015d7d | titular de derechos: Filmoteca Española | duración declarada: 138 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/reliquias-espanolas-en-el-norte-de-africa,Reliquias españolas en el norte de África,Cine colonial; No ficción; Documental; Cine colonial; país: España; colección: Colección Hermic Films; etiquetas: España-Colonias-África; Marruecos-Historia- 1912-1956 (Protectorado español),"Plazas de soberanía españolas en el norte de África en 1948. | Panorámica sobre Alhucemas y tres plazas de soberanía españolas en África en 1948: islas y peñón de Alhucemas, Peñón de Vélez de la Gomera e Islas Chafarinas. | Izenburu-kreditua paisaia baten marrazkiari buruz grafismoan. Mapa del norte de África con la estado de las cinco plazas de soberanía: Ceuta, Melilla, Alhucemas, Islas Chafarinas y Peñón de Vélez de la Gomera. Marokoko protektoratu espainiarraren mapa eta 1904 eta 1912ko itunen ondorioz lurraldeak izan zituen gutxitzeak. Alhucemas badiaren ikuspegia. Haitzeko gotorlekuen aurriak. Kostaldeko ertz arrokatsuek gotorlekua inguratzen eta eusten dute. Bazter arrokatsuz inguratutako hilerria. Dorre erdi itxia. Basamortu-kaleak eta hondatutako eraikinak. Plaka oroigarri baten hondarrak erdi-puntuko arku baten gainean. Kalexka estua. Vélez de la Gomera haitzaren ikuspegiak, egun argi eta ireki batean kaktusez beherago kokatua. Gotorlekuaren aztarnen ikuspegia. Kostaldearekin lotzen duen hondarrezko istmoaren bista. Gotorlekuaren bistak, peraltatu gabeko erdi-puntuko arku batekin eta morteroa duten harrizko paramentuekin. Zubi altxagarriak, pasabideak, adreiluzko erdi-puntuko arkuak eta harlangaitzezko hormak. XVI. mendeko inskripzioa horma baten gainean. Aintzinako eraikinen ikuspegia ertz harritsuan eta kostaldearen ikuspegia. Chafarina uharteen eta haien eragin-eremuaren mapa. Uhartetxoen bista orokorrak itsasotik eta airetik. Bi planoko hegazkin batetik filmatutako pabiloi eta eraikin militarrak. Kongresuko uhartearen ikuspegia, malkartsua eta biztanlerik gabea. Isabel II.aren uhartea: kalezuloak, biztanleak kaleetan zehar, sarrerako atea, antzinako eraikuntzak, emakumeak eta haurrak, militarrak. Eliza, barrakoiak, aurriak. Dorre hondatua. Kanoiak, kostak...",
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/rusadir-melilla-actual,"Rusadir, Melilla actual",Cine colonial; No ficción; Documental; Cine colonial; Histórico; país: España; colección: Colección Hermic Films; etiquetas: Melilla-Historia; Melilla-Descripción,"La Melilla de 1959 y una mirada a su pasado. | Narración sobre la historia de Melilla acompañada por imágenes de la ciudad. | 1. Mapa de España, el Estrecho y el norte de África. En detalle, ubicación de las plazas españolas del norte de Africa y Melilla. 2. Playa y costa de Melilla. 3. Vista panorámica de la ciudad. Puerto. Costa. 4. Murallas y fosos primigenios. 5. El antiguo desembarcadero escarpado. 6. Murallón de roca con cuevas y pasadizos. 7. Torres y lienzos de muralla. 8. Puerta del Baluarte de la Concepción (Museo Municipal). 9. Plaza de los Algibes en el barrio de Medina Sidonia. Plazuela de Doña Adriana. Plaza de la Parada (con cañones del estilo del siglo XVIII, primeros del XIX, semienterrados y sin la cureña). Callejuela estrecha. 10. Iglesia de la Concepción (fachada y hornacina con estatua). 11. En el interior de la Iglesia: la Virgen de la Victoria (por Lepanto), patrona de Melilla, y el Santo Cristo Viejo de la Vera Cruz. 12. Escudo sobre el arco de la puerta de Carlos V (o de Santiago). Arco completo (entrada al segundo recinto). Foso y murallones. 13. Vista exterior de la zona desde un lugar elevado. 14. Foso entre el segundo y el tercer recinto (ahora llamado Pasadizo del Baluarte Antiguo de San Fernando). 15. Vista general de Melilla. Rompeolas y muelle con barcos amarrados. 16. Puerto pesquero (grúa flotante en el centro). Barcas y barcos de pesca y gente que pasea delante de ellos. Redes. Pescadores y ""bou"". Una carretilla eléctrica se acerca al muelle. Pescadores plegando redes en el ""Nuestra Señora de las Nieves"". Atracados por la proa, otros barcos (el primero se llama: ""Paz y Trabajo""). 17. Muelle minero con el cargadero y un barco amarrado. 18. Algunos coches en varios planos de las calles, arboladas, del centro. Plazas arboladas. Calles y...",
