institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Cala%20Major/asim::9c858fb6dcede59773bd9f23bd36e0a6,Cala Major,Amateur film | Cala Major / Palma / Marivent / cove / beach / boat / hotel / palace / tram / bather,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Cala Major Cala Major | gênero: Amateur film | duração: 00:02:21 | coleção: Fons Bartomeu Morlà << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140636621 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1675 | Film shot in Cala Major (Palma) in summer; we can see a wide shot of the cove, with bathers on the beach; images of the beach huts and changing rooms; on the beach, several scenes succeed one another, with bathers, children and people taking a walk; we can see boats on the sea and views of the Principe Alfonso Hotel and Marivent Palace; footage of the descent into the cove and the tram running across the road above.",1933,Cala Major,1933-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Ciutat%20Jard%C3%AD/asim::626ef1874d4d0a75ebd5113158dbc140,Ciutat Jardí,Amateur film | Ciutat Jardí / Palma / Majorca / beach / bather / hotel / child / hut / spa / gymnastics,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Ciutat Jardí Ciutat Jar´di | gênero: Amateur film | duração: 00:02:00 | coleção: Fons Bartomeu Morlà | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140636582 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1666 | Images filmed in Ciutat Jardi Beach (Palma) in summer; we can see the facade of the Ciutad Jardi Hotel and scenes on the beach with bathers and children; footage of beach huts and changing rooms; the bathers take a walk around the beach and the spa, covered with a marquee and featuring some attractions; some people do exercise using the gymnastics apparatus available for this purpose.",1933,Ciutat Jardí,1933-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Fira%20del%20Ram%201933/asim::6fc68c025475c1b56a1e8fe5543dedf7,Fira del Ram 1933,Amateur film | Palma / Majorca / fair / avenue / palm sunday / school / merry-go-round / slide / roller coaster / stall / toy / attraction,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Fira del Ram 1933 Palm Sunday Fair 1933 | gênero: Amateur film | duração: 00:04:10 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144018071 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1824 | Film shot at the Fira (fair) del Ram in 1933 on the Avenues of Palma in front of the school of St Augustine. We can see merry-go-rounds, slides, a roller coaster and horse-riding attractions. Footage of the fair marquees with attractions and stalls selling sweets and toys.",1933,Fira del Ram 1933,1933-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Nevada%20a%20Palma/asim::9218692830fe7d1c29a95c5cd58fda0c,Nevada a Palma,Amateur film | Palma / Majorca / snowfall / square / stret / roof / outskirt / train / almond tree / downpour / stream / gale / cathedral / wall,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Nevada a Palma The Snow in Palma | gênero: Amateur film | duração: 00:04:52 | coleção: Fons Bartomeu Morlà << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140637554 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1676 | Scenes from the snowfall occurred in Palma on 12th December 1933; images of the snow falling on Quadrado Square, Sant Francesc Square and Cort Square; next, we can see a wide shot of the snow-covered roofs of Palma; afterwards, we can see views of the outskirts, with snowy fields and the Soller train passing through a snow-covered field of almond trees. Images of a downpour from the door of the wall to Portella Street, followed by images of a large volume of water in the Riera (stream) of Palma; then we can see more images of the gale off the coast in front of the Cathedral and the walls of Palma.",1933,Nevada a Palma,1933-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Visita%20de%20Niceto%20Alcal%C3%A1%20Zamora%20a%20Palma/asim::53cf289e64845e116d2bbd3c7e3d9a21,Visita de Niceto Alcalá Zamora a Palma,Amateur film | Niceto Alcalá Zamora (president) / Francesc de Villalonga i Fàbregues (mayor) / Palma / Majorca / president / republic / quay / mayor / town hall / speech / balcony / crowd,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Visita de Niceto Alcalá Zamora a Palma Niceto Alcalá Zamora visit to Palma | gênero: Amateur film | duração: 00:02:36 | coleção: Fons Bartomeu Morlà | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140636260 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1663 | Film about the arrival of the president of the Spanish Republic Niceto Alcala Zamora (1877-1949) to the quay of Palma on 31st March 1932, where he is received by the mayor of Palma, Francesc de Villalonga i Fabregues (1856-1932). Next, they head towards the Town Hall and we can see the president's speech on the balcony of the Town Hall before a great crowd.",1932,Visita de Niceto Alcalá Zamora a Palma,1932-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Curs%20de%20braus%20i%20vaquetes/asim::353a1f5c612312e5cb2303f129888703,Curs de braus i vaquetes,Amateur film | Palma / Majorca / bullfight / cow / truck / public / arena,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Curs de braus i vaquetes Bullfight and heifers | gênero: Amateur film | duração: 00:06:32 | coleção: Fons Bartomeu Morlà << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140634632 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1692 | Images of a corrida engaging bulls and young cows at the Coliseu Balear; we can see the paseillo (ritualistic entrance of the participants) and some scenes of a comedy spectacle with young cows; then a truck with water cleans the arena; the film captures the picadors in action; we can see images of the public entering the bullring, the matadors' paseillo and a bullfight with picadors and matadors; lastly, footage of the public on their way out of the premises.",1931,Curs de braus i vaquetes,1931-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/El%20carnaval%20a%20Palma/asim::78882ff959e5076e9e0bdfe7292e7d4c,El carnaval a Palma,Amateur film | Palma / Majorca / carnival / float / cart / car / hotel / costume / tram / walk,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: El carnaval a Palma The Carnival in Palma | gênero: Amateur film | duração: 00:05:37 | coleção: Fons Bartomeu Morlà | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140634719 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1662 | Footage of a carnival parade with floats, carts and cars passing along Palma's Unio Street in front of the Gran Hotel and the Teatre Principal; we can see people in costumes on Born Boulevard walking by the Miami cafe; lastly, we can see the float parade along Palma's Marina Street and a tram passing by while some people are taking a walk.",1931,El carnaval a Palma,1931-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Fira%20del%20Ram/asim::3efa692bcb6c2e5de6b81e11738a2103,Fira del Ram,Amateur film | Palma / Majorca / car / slide / merry-go-round / attraction / stall / toy / fair / palm sunday / convent / giant / parade / candy / fly man,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Fira del Ram Palm Sunday Fair | gênero: Amateur film | duração: 00:07:43 | coleção: Fons Bartomeu Morlà | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140635587 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1661 | Film about the Fira (fair) del Ram on the Rambla of Palma; we can see cars, slides, merry-go-rounds and various attractions, as well as images of stalls selling sweets and toys; footage of the Fira del Ram on the Avenues of Palma in front of the Augustinian convent; we can see a parade with giants; next, there is some footage of the slides and merry-go-rounds and stalls selling sweets and candies; there is a wide shot of the fair and the balancing spectacle of a fly man.",1931,Fira del Ram,1931-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20elaboraci%C3%B3n%20de%20la%20ensaimada%20en%20Mallorca/asim::998110a568a91bbf2927f14d36f08ec2,La elaboración de la ensaimada en Mallorca,Advertising film | Tomàs Cañellas (baker) / Pama / Majorca / ensaimada / pastry / family / meal / shop / oven / carnival / truck / port / boat,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The elaboration of the ensaimada in Majorca | gênero: Advertising film | duração: 00:16:06 | produtora: Cinemateca Nacional | cor: Black & White | som: Without sound | direitos: In Copyright / Família Cañellas | fonte de mídia: https://vimeo.com/140632495 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1691 | Advertising short on the manufacture of the ensaimada pastries in Forn de Plassa (located in Plaça Major, 39-40), owned by the Cañellas family. We attend a meal with ensaimadas in the very shop. We are shown the facade of Forn de Plassa, the public going to the shop and its branches in Sant Miquel Street and Marina Street (Alhambra Cake Shop). We can see Mr Canellas, his grandchildren and his son Tomas Cañellas. Next, images of the preparation of the ensaimadas, how these pastries are placed into the oven and the variety with tallades (sobrasada sausage over the ensaimada), typical of the carnival season. We can see the preparation of the ensaimadas for export and how they are loaded into the truck. The truck arrives at the port an...",1931,La elaboración de la ensaimada en Mallorca,1931-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L%E2%80%99home%20aranya/asim::76d64ea0791a896d5d5dd42e154a4411,L’home aranya,Amateur film | Arminolo Massa Vaz (acrobat) / Palma / Majorca / hotel / façade / street / fly man,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: L’home aranya The Spider Man | gênero: Amateur film | duração: 00:02:00 | coleção: Fons Bartomeu Morlà | cor: Black & White | som: Without sound | direitos: In Copyright / Bartomeu Morlà | fonte de mídia: https://vimeo.com/140637182 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1660 | The Portuguese Massa Vaz climbs in 1931 the facade of the Gran Hotel in Palma, gazed at by a lot of people from Unio Street.",1931,L’home aranya,1931-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Cursa%20de%20braus/asim::b50f83a53b054e5dfaaabe7ef06784df,Cursa de braus,Amateur film | Palma / Majorca / bullfight / bullring / bullfighter / band / truck / car,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Cursa de braus Bullfight | gênero: Amateur film | duração: 00:05:28 | coleção: Fons Josep Cabrinetti << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Família Cabrinetti | fonte de mídia: https://vimeo.com/143602185 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1820 | Film about a bullfight at the Coliseu Balear in Palma; we can see the public entering the bullring and parked cars; next, we can see the public on the stands and the entrance of the bullfighters; scenes of bullfight on horseback and several moments of the bullfight —with different bulls, bullfighters and picadors— succeed each other; lastly a band plays at the bullring and a water truck cleans the sand of the arena.",1930,Cursa de braus,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Cursa%20de%20braus%20i%20toreig%20c%C3%B2mic/asim::b4ac5a0eb669c93dfe551701df9b92e6,Cursa de braus i toreig còmic,Amateur film | Rafael Zamora Dutrus “Llapisera” (comic bullfighter) / Palma / Majorca / bullfight / show / bullfighter / band,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Cursa de braus i toreig còmic Bullfighting and comic bullfighting | gênero: Amateur film | duração: 00:13:41 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144614176 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1830 | Film showing a bullfight at the Coliseu Balear, with the ritualistic entrance of the performers, bullfighting on horseback, banderilleros, picadors and bullfighters. Footage of the performance of Rafael Zamora Dutrus ""Llapisera"" (1892-1960) and his comic bullfighting show. Lastly, we can see a performance by Valencian music band El Empastre (1915-2000).",1930,Cursa de braus i toreig còmic,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Formentor/asim::36451d5c4b0fe194705a5e9447f0cb17,Formentor,Amateur film | Pollença / Formentor / Majorca / Cala Sant Vicent / hotel / boat / beach / meal / excursion,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Formentor Formentor | gênero: Amateur film | duração: 00:04:57 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144614846 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1829 | Views of the Formentor Hotel (Pollença). Footage of a boat ride in front of the hotel. We see the beach of Formentor and a meal on the beach. Images of an excursion to Cala Sant Vicenç (Pollença).",1930,Formentor,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Imatges%20de%20Pollen%C3%A7a/asim::0816cebe2a908c94c4bfbf68d1a0e0df,Imatges de Pollença,Amateur film | Pollença / Majorca / excursion / chapel / fountain / square / street / bridge / festival / oratory / fleet / port,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Imatges de Pollença Images of Pollença | gênero: Amateur film | duração: 00:11:19 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144614449 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1831 | Film of an excursion to the chapel of Puig de Maria of Pollença. We can see a wide shot of Pollença and the Calvari steps. Next, we can see a wide shot from the Calvari. Images of Pollença are shown: the Font del Gall fountain, squares and streets, a bridge over a stream, the festival in the Monti-Sion neighbourhood, the Roman bridge and the oratory of Roser Vell. Footage of the festivities of Our Lady of the Angels in August and views of the English fleet in the port of Pollença.",1930,Imatges de Pollença,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20mar%20a%20Porto%20Cristo/asim::e9e61adcaf667e8f7a55e74c007ea9c7,La mar a Porto Cristo,Amateur film | Porto Cristo / Manacor / Majorca / beach / bath / hut / boat / sea / cliff / storm,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: La mar a Porto Cristo The Sea in Porto Cristo | gênero: Amateur film | duração: 00:05:41 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144019373 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1826 | Film shot on the beach of Porto Cristo (Manacor) in summer, showing bath huts and people on the beach and in the water. Next, a downpour with some boats on the sea and views of the cliffs. Footage of the effects of the storm on the coast, with some boats badly damaged.",1930,La mar a Porto Cristo,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,"https://www.europeanfilmgateway.eu/detail/Moretons,%20cossiers%20i%20indis%20a%20Manacor/asim::046bb8cde78272f0d78e06ea1cf4db95","Moretons, cossiers i indis a Manacor",Amateur film | Manacor / Majorca / dance / folklore,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Moretons, cossiers i indis a Manacor The Moretons, the cossiers and the indis in Manacor | gênero: Amateur film | duração: 00:02:58 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144022393 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1828 | Film showing folk dances in Manacor with the moretons, the cossiers and the indis.",1930,"Moretons, cossiers i indis a Manacor",1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Porto%20Cristo/asim::18cae8b58548929c543d106be56635a8,Porto Cristo,Amateur film | Porto Cristo / Manacor / Majorca / port / excursion / cliff / fisherman / pavement,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Porto Cristo Porto Cristo | gênero: Amateur film | duração: 00:04:12 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144021247 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1827 | Wide shot of Porto Cristo (Manacor). Footage of an excursion to the cliffs and the activities carried out by the fishermen on the pavement. We can see the houses of the port and a wide shot towards the sea.",1930,Porto Cristo,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Processons%20i%20desfilades%20a%20Palma/asim::0f7ef1aa4253b6922b33b9e7f07231e4,Processons i desfilades a Palma,Amateur film | Josep Miralles Sbert (bishop) / Palma / Majorca / procession / virgin / street / drummer / mace holder / square / costume / band / blessing,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Processons i desfilades a Palma Processions and parades in Palma | gênero: Amateur film | duração: 00:05:32 | coleção: Fons Josep Cabrinetti << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Família Cabrinetti | fonte de mídia: https://vimeo.com/143602016 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1819 | Images of a procession with the Virgin through Colom Street in Palma, with the Town Hall's drummers, the mace holders, Bishop Josep Miralles Sbert (1860-1947) and the most upstanding citizens; then the procession passes by Cort Square; cut to a shot of a parade and procession of adults and children in costumes with a band playing on the street; lastly, we can see images of the blessing of Sant Antoni at Sant Miquel Street in Palma.",1930,Processons i desfilades a Palma,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Serra%20de%20Tramuntana/asim::151ecf5d81d41846dfd15c3ea1946492,Serra de Tramuntana,Amateur film | Escorca / Gorg Blau / Puig Major / Calobra / Port of Sóller / Sóller / Majorca / Serra de Tramuntana / excursion / bridge / sunrise / hiker / boat trip / port / valley / train,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Serra de Tramuntana Serra de Tramuntana | gênero: Amateur film | duração: 00:10:02 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144615168 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1832 | Film with several excursions around the Serra de Tramuntana. We can see an excursion to Gorg Blau (Escorca) with the bridge over the stream; an excursion to the Puig Major with the sunrise seen from its top and a wide shot of the island from that same spot, the descent of the hikers; next, a boat trip to Calobra from the port of Soller. Lastly, we see the valley of Soller from the train.",1930,Serra de Tramuntana,1930-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/7%C3%A8%20centenari%20de%20la%20conquesta%20de%20Mallorca/asim::6980468c5f1666035e67b1f9626c9851,7è centenari de la conquesta de Mallorca,Amateur film | James I of Aragon (king) / Sant Joan Pelos / Palma / Majorca / centenary / conquest / statue / parade,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: 7è centenari de la conquesta de Mallorca 7th centenary of the conquest of Mallorca | gênero: Amateur film | duração: 00:05:15 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144017617 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1823 | Film about the celebration in 1929 of the 700th anniversary of the conquest of Mallorca by King James I. We can see the statue of King James I in Espanya Square in Palma. There sets off a parade with delegations of the peoples of Mallorca. We can see floats, groups of farmers both male and female, demons, large-headed figures, the indis and moretons from Manacor, the eagles and horses from Pollença, Sant Joan Pelos from Felanitx, giants from Palma and the ship on which King James I arrived.",1929,7è centenari de la conquesta de Mallorca,1929-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
