institution,slug,country,continent,repository_code,archive_type,filmarchiv_austria_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0337L6iOjtDIhV271pYf48,Die Produktion der Kronen Zeitung,Historische Filmdokumente; país: Österreich; ano: 1926,"In den 1920er-Jahren galten die Zeitungen als wichtigstes Massenmedium, entsprechend groß war auch der Bedarf an Druckmaschinen. Die 1817 in Deutschland gegründete Druckmaschinenfabrik König & Bauer gilt als die älteste der Welt. 1848 wurde in Wien ein erster österreichischer Produktionsstandort eröffnet, ab Ende des 19. Jahrhunderts ging dann das bis heute bestehende Werk in Mödling in Betrieb. Dieser Film zeigt die mit Maschinen von König & Bauer ausgestattete Druckerei G. Davis in Wien-Alsergrund, wo u. a. die 1900 gegründete Kronen Zeitung produziert wurde. | título original: König und Bauer Werkfilm. Schnellpressenfabrik Mödling (Ausschnitt) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032IdxMjxdzmcWoZrl4dSr,Die Produktion von Emaille-Geschirr,Historische Filmdokumente; país: Österreich; ano: 1926; direção: Karl Josef Nowak; produção: Industria Lehr und Kulturfilm GmbH,"Die bis heute bestehende Emaillemanufaktur der Firma Riess in Ybbsitz geht zurück auf einen bereits 1550 gegründeten Pfannenhammer. Damals entwickelten sich das Schmiedehandwerk und die Metallverarbeitung zu einer Domäne der heute »Eisenstraße« genannten Region im südlichen Mostviertel Niederösterreichs. 1922 strukturierten die drei Brüder Julian, Leopold und Josef Riess den bestehenden Schmiedebetrieb um und begannen mit der Emaillierung von Kochgeschirr. Die kurz danach entstandene Filmreportage stellt den gesamten Herstellungsprozess ausführlich vor und verweist auch auf die industriellen Produktionsstrukturen inklusive einer eigenen Arbeitersiedlung, die neben dem Werk errichtet worden ist. | título original: Die Fabrikation von Emaillegeschirr | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032k0SKMR6I3BY2RR6kErl,Eine Feuerwehrübung im alten Pinkafeld,Historische Filmdokumente; país: Österreich; ano: 1926,"Die Stadtfeuerwehr Pinkafeld wurde bereits 1869 gegründet und zählt damit zu den ältesten Freiwilligen Feuerwehren Österreichs. Diese kleine Filmreportage demonstriert eine Feuerwehrübung Mitte der 1920er-Jahre. Damals war noch eine von Pferden gezogene Dampffeuerspritze im Einsatz, die Wasserentnahme erfolgte aus dem nahen Bach. Dieses rare Filmdokument wurde im Rahmen des vom Filmarchiv Austria im Burgenland organisierten ersten Bundesländer-Filmsuchaufrufes übergeben und veranschaulicht ganz unmittelbar die historische Feuerwehr-Technik. | título original: Feuerwehr Pinkafeld | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 16-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031u8vLwI5ac159hG9EchD,Eine Straßenbahnfahrt durch Klagenfurt,Historische Filmdokumente; país: Österreich; ano: 1926,"Ein beliebtes Genre des frühen Kinos waren die Phantom Rides ; die Kamera wurde dabei auf Zügen oder Straßenbahnen montiert, um Fahrten aus Sicht der Passagiere zu simulieren. Diese Ur-Form des Reisefilms kam auch sehr häufig bei den ersten österreichischen Städteporträts zum Einsatz. Diese 1926 entstandenen Filmaufnahmen von Klagenfurt sind in doppelter Weise reizvoll. Zum einen zeigen sie das pulsierende Straßenleben der Landeshauptstadt in den 1920er-Jahren und zum anderen wird auch die einzige Kärntner Straßenbahn, die zwischen 1891 und 1963 in Klagenfurt verkehrte, ins Bild gerückt. | título original: Eine Fahrt mit der Straßenbahn durch Klagenfurt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031u7gaEB3GQWtYr54FyST,Errichtung eines Gemeindebaus in Ottakring,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Ing. Karl Köfinger,"Der Sieg der Sozialdemokraten bei den ersten freien Gemeinderatswahlen in Wien am 4. Mai 1919 bedeutete den Startschuss für zahlreiche sozial- und gesellschaftspolitische Reformprojekte. Ein Herzstück des »Roten Wien« war die Gemeindebau-Offensive zur Linderung der herrschenden Wohnungsnot. Im Auftrag der Stadtregierung entstand diese Filmdokumentation über die Errichtung des Dr.-Friedrich-Becke-Hofs in Ottakring, der Baubeginn erfolgte am 11. Jänner 1926. Bereits 1927 konnte der von Architekt Cesar Poppovits geplante Bau mit 204 Wohnungen fertiggestellt werden. Im Film wird die hohe Zahl der am Bau beschäftigten Arbeitskräfte sichtbar, der arbeitsmarktpolitische Effekt war durchaus beträchtlich. Heute steht der Dr.-Friedrich-Becke-Hof mit seinen zahlreichen Dekorelementen unter Denkmalschutz. | título original: Wie ein Volkswohnhausbau der Gemeinde Wien entsteht (XVI, Thalheimergasse-Brüsslgasse) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033NIFprhgqaJl1fgHWpj1,Eröffnung der Rax-Seilbahn,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Sascha-Film,"Zwischen Juli 1925 und April 1926 wurde von der Simmeringer Maschinen- und Waggonfabrik eine Pendelbahn auf die Rax errichtet. Sie führt von der auf 528 Meter Seehöhe gelegenen Talstation in Hirschwang hinauf zur 1546 Meter hoch gelegenen Bergstation und war die erste touristische Seilbahn Österreichs. Am 9. Juni 1926 erfolgte die feierliche Eröffnung mit Bundespräsident Michael Hainisch, dem Wiener Bürgermeister Karl Seitz und dem Staatskanzler a. D. Karl Renner. Die Neue Freie Presse bezeichnete die Raxbahn als »Ruhmestat österreichischen Erfindergeistes« und die futuristisch anmutenden Kabinen als »Mittelding zwischen Flugzeug und Omnibus«. Gleichzeitig mit der Raxbahn ging 1926 auch der Berggasthof in Betrieb; in Hirschwang wurde eine in Schmalspur ausgeführte Lokalbahn zwischen der Talstation und der Südbahnstrecke eingerichtet, die heute noch als Museumsbahn verkehrt. | título original: Eröffnungszeremonie der Raxseilbahn im Jahre 1926 | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033NJZO1tD6PWlRt5ZhQD4,Freizeitvergnügen im Tiroler Garten in Schönbrunn,Historische Filmdokumente; país: Österreich; ano: 1926,"Unter Kaiser Joseph II. wurde der Schlosspark von Schönbrunn 1779 für die Öffentlichkeit zugänglich gemacht. 1803 ließ Erzherzog Johann, ein Bio-Pionier und Förderer der Volkskultur, als Ausdruck seiner Liebe zu Tirol am Glorietteberg des Schlossparks ein Tiroler Bauernhaus errichten. Zudem wurde ein Obstgarten angelegt und eine kleine Viehwirtschaft betrieben. Nach dem Ende der Monarchie und der Enteignung der kaiserlichen Besitztümer ging auch der Tirolergarten an die Republik Österreich. Das Areal wurde an die Familie Leupold verpachtet, die hier eine florierende Gastwirtschaft etablierte. Bald entwickelte sich der Tirolergarten zu einem der beliebtesten Wiener Ausflugsziele, zum Zeitpunkt der Filmaufnahmen 1926 herrschte hier Hochbetrieb. Nach dem Abriss der alten Gebäude 1984 existiert im Tirolergarten seit 1997 in einer dem historischen Vorbild von Erzherzog Johann nachempfundenen Anlage wieder ein Restaurantbetrieb. | título original: Wiener Kunst und Naturschönheiten. 1. Teil: Schönbrunn. | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0337tctTC3nX49ysCWiYep,Fronleichnamsprozession in Waidhofen/Thaya,Historische Filmdokumente; país: Österreich; ano: 1926,"In dieser von der Stadtgemeinde Waidhofen an der Thaya beauftragten Filmdokumentation bildet die Fronleichnamsprozession den Anlass für ein reizvolles Porträt der Waldviertler Bezirkshauptstadt. Die Kamera begleitet den Umzug durch das Ortszentrum und rückt damit auch die Straßen und Plätze der pittoresken Kleinstadt ins Bild. Ein Schauturnen des damals allgegenwärtigen Deutschen Turnvereins und eine Feuerwehrübung sollten vom lebendigen Vereinsleben zeugen, eine lokalhistorische Besonderheit sind die wohl einzig erhaltenen Filmaufnahmen des Waldviertler Heimatdichters Moritz Schadek (1840–1928), der hier zwei Jahre vor seinem Tod Grüße an das Kinopublikum sendet. | título original: Fronleichnamsfeier in Waidhofen an der Thaya | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032UonuwZscBPMLNwDjOMX,"Hall in Tirol, die alte Salinenstadt",Historische Filmdokumente; país: Österreich; ano: 1926,"Im Auftrag des örtlichen Urania-Vereins produzierte der Wiener Kulturfilm-Pionier Karl Köfinger dieses Stadtporträt von Hall in Tirol, das die vermutlich frühesten Filmaufnahmen der alten Salinenstadt im Inntal enthält. Im historischen Zentrum haben sich viele mittelalterliche Häuser erhalten, und in manchen Winkeln der Altstadt scheint die Zeit stehengeblieben zu sein. 1926 traf Köfinger in Hall noch auf Hufschmiede, Marktfahrer, Ochsen- und Pferdefuhrwerke und die Speckbacher-Stadtmusik beim Einzug ins Rathaus. Besonders reizvoll sind die Aufnahmen vom alten Salzbergwerk im Halltal und von den Hüttenmännern, die sich bei einem festlichen Umzug mit historischen Trachten und Eichenlaub-Schmuck präsentieren. Das Salzbergwerk stand 1926 noch im Vollbetrieb und sollte erst 1967 geschlossen werden. | título original: Hall in Tirol. Die alte Salinenstadt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032BFfwouDJzzSbHq0uKig,Im alten Villach,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Ing. Karl Köfinger,"Die ältesten erhaltenen Filmaufnahmen von Villach dokumentieren interessante Details des städtischen Lebens und das legendäre Kärntner Trachtenfest. Eine Einstellung zeigt eine zweisprachige Villacher Schule. Mit dem Vertrag von Saint-Germain wurden ausdrücklich auch Minderheitenrechte für die slowenische Bevölkerung vorgeschrieben. Die Zweisprachigkeit zählte zu den wichtigsten Errungenschaften. Im Umfeld der Kärntner Volksabstimmung 1920 wurde dieses Bekenntnis noch bekräftigt, wodurch es danach in ganz Kärnten zur Gründung zweisprachiger Schulen kam. | título original: Im Postkraftwagen durch Österreichs Alpenwelt. Von der Donau zum Großglockner (Ausschnitt) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032jUsfja6siWAUBgd1bex,Im alten Wolfsberg,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Ing. Karl Köfinger,"Diese 1926 in Wolfsberg entstandenen Filmaufnahmen zeigen das historische Zentrum der Kärntner Bezirkshauptstadt. Am Stadtplatz bahnen sich die wenigen Autos den Weg durch die Passanten, während die stillen Winkel der Altstadt, der Dom und die Schlösser noch mittelalterlichen Flair verströmen. Im Wolfsberger Dom wirkt der 1914 von Kaiser Franz Joseph zum Bischof von Gurk ernannte Adam Hefter. Im Schloss Wolfsberg, das die österreichisch-deutsche Adelsfamilie Henckel-Donnersmarck 1846 im englischen Tudorstil umbauen ließ, verkehren hauptsächlich noch Pferdekutschen. Der Mitte des 19. Jahrhunderts angelegte weitläufige Landschaftspark zählt bis heute zu den bedeutendsten gartenhistorischen Denkmälern Österreichs. | título original: Im Postkraftwagen durch Österreichs Alpenwelt: Von der Donau zum Großglockner | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033NIcjeOEeLFMFOtuttJt,Unfallverhütung im Wiener Straßenverkehr,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Ing. Karl Köfinger,"Dieser Lehrfilm veranschaulicht in drastischen Aufnahmen die Gefahren des hektischen Großstadtverkehrs und propagiert Regeln, die im Rahmen einer »Unfallverhütungswoche« vom 7. bis 13. Juni 1926 in Wien präsentiert wurden. Anschaulich dargestellt ist die erste Wiener Verkehrsampel auf der Opernkreuzung, bei der die einzelnen Ampelphasen durch Handkolorierung hervorgehoben werden. Lebensnah inszenierte Unfallszenen zeigen das beträchtliche Konfliktpotenzial, das sich im Wiener Straßenverkehr bis Mitte der 1920er-Jahre aufgebaut hat. Die nahezu omnipräsenten Tramways dominieren das Verkehrsgeschehen und demonstrieren eindrucksvoll, warum Wien damals als Welthauptstadt der Straßenbahnen galt. | título original: Verhüte Unfälle | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0334VPn4OjwgSGTcIjgvHu,Unfallverhütung im Wiener Straßenverkehr,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Ing. Karl Köfinger,"Dieser Lehrfilm des Wiener Kulturfilm-Pioniers Karl Köfinger veranschaulicht in drastischen Aufnahmen die Gefahren des hektischen Großstadtverkehrs und propagiert Regeln zur Unfallverhütung für Fußgänger. Wie auf den Straßen soll auch auf den dicht frequentierten Gehsteigen der »Linksverkehr« beachtet werden. Vor allem das Überqueren der Fahrbahnen erfordert volle Aufmerksamkeit. Denn längst beherrschen neben den Straßenbahnen die Autos den Straßenraum, wie Aufnahmen entlang des Donaukanals oder am Ring zeigen. »Die Straßen der Großstadt dienen dem Verkehr, nicht aber der Unterhaltung«, mahnt ein Zwischentitel dieses reizvollen Filmdokuments, das zur Aufklärung diverse Unfallszenen mit schwungvoll inszenierten »Stunts« präsentiert. | título original: Der Wiener Straßenverkehr Teil 2 | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2016 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0336lkjjfFV1lTUoiFqQQM,Von Innsbruck zur Zugspitzbahn mit dem Autobus,Historische Filmdokumente; país: Österreich; ano: 1926,"Diese historische Autobusfahrt startet bei der Geschäftsstelle des Tiroler Landesreisebüros und führt von der Innsbrucker Maria-Theresien-Straße bis zur Talstation der Tiroler Zugspitzbahn. Auf dieser Reise passiert der offene Bus auf noch staubigen Straßen die Kranebitter Allee, Pettnau und erreicht über den Fernsteinsee und den 1216 Meter hohen Fernsteinpass Lermoos. Beim Zwischenhalt auf der Straße wird der Bus noch von Ochsenfuhrwerken und einer Schafherde überholt. Schließlich trifft die Reisegesellschaft in Ehrwald-Obermoos ein, wo sich die Talstation der am 5. Juli 1926 eröffneten Tiroler Zugspitzbahn befindet. Mit dieser gelangt man auf die in 2950 Meter Höhe liegende Bergstation der schon zu Deutschland gehörenden Zugspitze. | título original: Innsbruck, Garmisch-Patenkirchen (u.a. Zugspitzbahn) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitronegativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032fPpEoCpGHeFMx15Fag4,Von Wien nach Baden mit der Badner Bahn,Historische Filmdokumente; país: Österreich; ano: 1926; produção: Industria Lehr und Kulturfilm GmbH,"Die seit dem 1. Mai 1907 durchgehend elektrisch betriebene Lokalbahn Wien-Baden durchquert eine auch industriell geprägte Region mit zahlreichen Großbetrieben. Ausgangspunkt der knapp 30 Kilometer langen Strecke ist die Wiener Oper; zum Zeitpunkt der Filmreportage nahmen die von der Prager Waggonfabrik Ringhoffer noch in der Kaiserzeit ausgelieferten Ursprungsfahrzeuge von hier aus ihre Fahrt in die Kurstadt auf. Entlang der Strecke rücken die 2009 geschlossenen Semperit-Werke in Traiskirchen und die bis 1976 bestehende Blech- und Bleiwarenfabrik Winiwarter in Gumpoldskirchen ins Bild. An der Endstation am Badener Josefsplatz verlässt dann ein durchaus bürgerlich anmutendes Publikum die dreiteilige Zuggarnitur. | título original: Die Perle des Wienerwaldes | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033Nt2KL9SCGHSBhaS1vjB,Wo sich das Rathaus seine Steuern holt,Historische Filmdokumente; país: Österreich; ano: 1926,"Mit diesem Film präsentierte das »Rote Wien« seine Steuerpolitik, die sich fundamental von jener der Kaiserzeit unterschied. So wurde die Verzehrungssteuer, die in der Monarchie auf Güter des täglichen Bedarfs eingehoben wurde, abgeschafft. Stattdessen führte die Sozialdemokratie zur Finanzierung der Gemeindebau-Offensive eine progressive Wohnbausteuer ein. Kleine Wohnungen wurden nur gering belastet, Luxuswohnungen deutlich stärker. Diese war die bekannteste der vom Wiener Stadtrat für Finanzen Hugo Breitner eingeführten Steuern, die vor allem auch auf den Luxuskonsum (Autos, Pferde, Vergnügungslokale etc.) abzielten. | título original: Wo sich das Rathaus seine Steuern holt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0330U8AbSCC4CsHxCufLeb,Zollkontrolle am Brennerpass,Historische Filmdokumente; país: Österreich; ano: 1926,"Der Brennerpass (ital. Brennero) verbindet die Süd- und Nordtiroler Seite des Wipptals und zählt heute zu den am stärksten frequentierten Transitrouten der Alpen. Seit dem Inkrafttreten des Vertrages von St. Germain 1920 verläuft durch das 1370 Meter hoch gelegene Passdorf Brenner die Grenze zwischen Österreich und Italien. Wenige Jahre nach der Teilung von Nord- und Südtirol präsentiert sich der Brennerpass noch idyllisch. Wie gemächlich eine Zollkontrolle hier in den 1920er-Jahren ablief, veranschaulicht dieser Ausschnitt aus dem »Völkerbund-Film«, der 1926 in die Kinos kam. | título original: [Völkerbund-Film Vorarlberg und Tirol. Landschaften und Städte in den 1920-er Jahren] | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitronegativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1926
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zKVymIht9g7MPDJQHfw3,Zeitreise: Eröffnung des Kinos in Bad Vöslau 1925/2025,Historische Filmdokumente; país: Österreich; ano: 1925/2025,"Im März 1925 wurde in der Kurstadt Bad Vöslau mit dem Zentralkino ein veritabler Stummfilmpalast eröffnet. Das eigens errichtete Kinogebäude wartete mit einem repräsentativen Erscheinungsbild auf und bot über 400 Sitzplätze. Anfang der 1970er-Jahre musste der Kinobetrieb schließen, seit 1999 nutzt das Filmarchiv Austria das historische Gebäude als Realiendepot. Dass die Premierengäste des Zentralkinos in Bad Vöslau mit einer Filmaufnahme dokumentiert wurden, verdankt sich der Kinobesitzer-Familie selbst. Denn damals war es durchaus üblich, dass die Betreiber der Lichtspielhäuser auch eigene Lokalaufnahmen für ihr Publikum herstellten. 100 Jahre später wiederholte Filmarchiv-Mitarbeiter Fridolin Schönwiese diese emblematische Filmaufnahme aus der Gründerzeit des Kinos und schuf damit eine reizvolle Zeitreise. | título original: Die Eröffnung des Zentral-Kino in Bad Vöslau | categoria Filmarchiv ON: Historische Filmdokumente | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925/2025
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_03315LcD8pKWrxFMPW87mz,Aufmarsch der Sozialdemokratie in Hallein,"Historische Filmdokumente; país: Österreich; ano: 1925; produção: Huberfilm, Salzburg","Der 1923 gegründete Republikanische Schutzbund war eine paramilitärische Organisation der Sozialdemokratischen Arbeiterpartei, die in Hallein während der Ersten Republik die Gemeindepolitik dominierte. Der Schutzbund sollte ein Gegengewicht zu den christlich-sozialen, ebenfalls bewaffneten Heimwehren und auch zum christlich-sozial geführten Bundesheer bilden. Aus Anlass der Fahnenenthüllung des Republikanischen Schutzbundes Hallein findet 1925 in der Stadt ein groß angelegter, überregionaler Aufmarsch der Schutzbündler statt. Im Beisein sozialdemokratischer Prominenz hält Halleins Bürgermeister Anton Neumayr die Festrede. | título original: Fahnenenthüllung des republikanischen Schutzbundes Hallein | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
