institution,slug,country,continent,repository_code,archive_type,barch_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Nicht%20ohne%20uns/barch::7365ef57751d8ae6fc65bbef89a662f2,Nicht ohne uns,Documentary film | Marshall-Plan / Industrie / Wirtschaft / Findbuch Sonderfilme Deutsche Wochenschau GmbH / Marshall Plan / Industry / Economy / VICTOR-E project / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | título alternativo: Not without us | gênero: Documentary film | duração: 00:11:07 | direção: Hans Weißbach | produtora: Neue Deutsche Wochenschau GmbH (Hamburg) | cor: Black & White | som: With sound | direitos: In Copyright / Bundesarchiv | fonte de mídia: https://vimeo.com/629377132 | ver também: https://www.filmportal.de/node/1734667 | Reconstruction of the German economy with the help of American loans through the Marshall Plan: 18 flags of the nations involved in the European reconstruction program. Machine construction, building construction, factory yards. Editing rooms of the ""Neue Deutsche Wochenschau"", storage of film tapes and editing of films. Fields with irrigation machinery for kohlrabi cultivation in Reichenau, man holding kohlrabi to camera. Film editing in the editing rooms of the Deutsche Wochenschau. Shipyard, the commissioning of German hydroelectric power plants, dam in North Rhine-Westphalia. (00:00:00-00:02:56) Huddled family in shelter. Line of people in front of food distribution shortly after WW2. Exchange of ration cards, war ruins, passersby in small German town. Body search for contraband. Excavator shoveling debris from road, train running on a track. Bricklayers building houses, former military barracks are reused for economic purposes. Interior shot of a glass foundry in Hesse, milk and m...",1951,Nicht ohne uns,1951-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Ein%20Dach%20%C3%BCber%20dem%20Kopf/barch::880f624ef7f9c27330b38ae9b8419bc9,Ein Dach über dem Kopf,Short film | VICTOR-E project / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | título alternativo: A roof over the head | gênero: Short film | duração: 00:13:23 | direção: Eva Kroll | produtora: August Rittig-Filmproduktion (München-Geiselgasteig) | cor: Black & White | som: With sound | direitos: In Copyright / USIA - Embassy of the United States of America / Press Office, Berlin | fonte de mídia: https://vimeo.com/613885939 | ver também: https://www.filmportal.de/node/1733993",1950,Ein Dach über dem Kopf,1950-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Kleine%20Stadt%20-%20gro%C3%9Fes%20Leben/barch::d8479575a47cbdd93e75ded4d2b9b1da,Kleine Stadt - großes Leben,Documentary film | VICTOR-E project,"Ficha pública de Bundesarchiv no European Film Gateway. | título alternativo: Small town - big life | gênero: Documentary film | duração: 00:14:30 | direção: Walter Pindter | produtora: Südwest-Film GmbH (Freiburg/Br. / München-Geiselgasteig / Köln) | cor: Black & White | som: With sound | direitos: In Copyright / USIA - Embassy of the United States of America / Press Office, Berlin | fonte de mídia: https://vimeo.com/618497064 | ver também: https://www.filmportal.de/node/1734671",1950,Kleine Stadt - großes Leben,1950-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Kriegsflieger%20an%20der%20Westfront/barch::db7a8a3a4164337a894d95daf54c1334,Kriegsflieger an der Westfront,"Documentary film | EFG1914 / World War I / Erster Weltkrieg / World War, 1914-1918 -- France / Air warfare / Soldiers / War damage, Industrial / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: War Pilots on the Western Front | gênero: Documentary film | duração: 00:17:36 | produtora: Reichsanstalt für Film und Bild in Wissenschaft und Unterricht (RWU) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223356 | Military airfield with several „Albatros C“ biplanes, which take off one after another. 1. Intertitle: Spotter planes. Image: An „LVG C II“ spotter plane; the pilot in the aircraft; the observer boards the plane; take-off; the observer on the flight through the clouds; the accompanying defence aircraft is also visible; the observer takes photographs (of a bombed enemy airfield); aerial view of the city of Laon; attack of an enemy aircraft and defence with machine gun fire; battleground with shell craters and ruins; the observer throws an aircraft bomb by hand at an enemy target; impacts. 2. Intertitle: A bomb attack. Image: Ground personnel with bomb in front of a fighter plane; the bombs are brought to the „Gotha G V“ aircraft; at another war plane (pusher propeller) the air screw is actuated; take-off of a fighter plane for a bomb attack; release of a bomb; explosion in factory facility; burning oil tank; 3. Intertitle: Hunter...",1940,Kriegsflieger an der Westfront,1940-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Deutsches%20U-Boot%20auf%20Kaperfahrt/barch::45253f7312e8f7d8650ac605908c7b81,Deutsches U-Boot auf Kaperfahrt,"Documentary film | EFG1914 / World War I / Erster Weltkrieg; Seekrieg / Germany / Submarine warfare / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: German Submarine Preying on Vessels | gênero: Documentary film | duração: 00:10:54 | produtora: Reichsstelle für den Unterrichtsfilm (RfdU) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223405 | U-Boot macht längsseits des U-Boot-Wohnschiffes im Kieler Hafen seeklar; der Kommandant kommt das Fallreep herunter; Übernahme von Torpedos und Proviant; Ausfahrt des U-Boots; auf Feindfahrt; ein Rahsegelschoner wird gestellt, die Besatzung an Bord genommen und der Segler versenkt. U-Boot Typ ""UB III"" geht auf Tauchstation; der Kommandant am Sehrohr; Torpedo wird klar gemacht; Versenkung eines Handelsdampfers; feindlicher Zerstörer wirft Wasserbomben; Versenkung des englischen Dampfers ""Fair Island"" durch Geschützfeuer; englische U-Bootfalle; weitere Versenkung eines Dampfers; der Kommandant streicht das Schiff aus der Schiffsliste; Heimfahrt. Quelle: Bundesarchiv",1939,Deutsches U-Boot auf Kaperfahrt,1939-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Ein%20Kampftag%20an%20der%20Westfront/barch::657319fcb0ecc9e68007ba5f21811897,Ein Kampftag an der Westfront,"Educational film | EFG1914 / World War I / France -- Colonies / Germany / Armed Forces Mobilization / World War, 1914-1918 -- Equipment and supplies / Infantry / World War, 1914-1918 -- Prisoners and prisons, French / World War, 1914-1918 -- Propaganda","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Educational film | duração: 00:12:51 | produtora: Reichsstelle für den Unterrichtsfilm (RfdU) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238454 | Infanterie, Munitionskolonnen und Tross auf dem Marsch zur Front; Rast auf Straßen und in Dörfern in Nordfrankreich; Abwehr eines feindlichen Infanterieangriffs; deutscher Stoßtrupp geht gegen feindliche Stellung vor, überwindet Drahthindernisse und bricht in den Graben des Gegners ein; Angriffsvorbereitung durch Artilleriebeschuss; Bereitstellung der Sturmtruppen; Minensprengung in der feindlichen Stellung; Infanterie besetzt den Sprengtrichter; Einsatz von Flammenwerfern und Handgranaten; Einbruch in die feindliche Hauptkampfstellung; Ein Zug Kriegsgefangener, von bewaffneten deutschen Infanteristen bewacht und geleitet, auf dem Marsch; französische, marokkanische und englische Gefangene.",1939,Ein Kampftag an der Westfront,1939-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Kaiserliche%20Kriegsmarine/barch::af0105eeaac866db6d6dd13edf205128,Kaiserliche Kriegsmarine,"Documentary film | EFG1914 / World War I / Seestreitkräfte; Seekrieg; Erster Weltkrieg / Germany / Submarine warfare / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Imperial Navy | gênero: Documentary film | duração: 00:16:52 | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220503 | „U 1“. the first German submarine, constructed 1905/06; Kaiser class ships; warship „Nassau“, launched 1908 in Kiel; ship of the East Frisia class; small cruiser „Karlsruhe“. Launched 1912, sunk in the Atlantic on 4th November 1914; S.M.S. „Pommern“, launched 1905 in Stettin, sunk by torpedo on 1st June 1916; Admiral Reinhard von Scheer surrounded by his staff with Captain Adolf von Trotha and Captain Magnus von Levetzow in 1916 on the flagship „Friedrich der Große“; Ship of the Braunschweig class; battleship „Roon“, launched 1903 in Kiel, 1916 look-out and accommodation ship Kiel; exercises with the 8.8 cm ship's cannon and aiming exercises with the 30.5 cm turret guns; English warship „King George V“, flagship of the 1st English division in the Battle of Jutland; battleship „York“, launched 1904 in Hamburg, sunk on 4th November 1914 at the mouth of the Jade; target ship for artillery practice; „Sleipner T 97“, launched 1899, 1914 coastguard boat; imperial yacht „Hohenzollern“, launched 1892 in Stettin, on board Kaiser Wilhelm II;...",1939,Kaiserliche Kriegsmarine,1939-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Landung%20auf%20%C3%96sel%201917/barch::a2bd97b1e4a5e2e37df814e5bbd67533,Landung auf Ösel 1917,Educational film | EFG1914 / World War I / Germany / Armed Forces Mobilization / Air warfare / Military maneuvers,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Educational film | duração: 00:16:15 | produtora: Reichsanstalt für Film und Bild in Wissenschaft und Unterricht (RWU) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238486 | Truppentransporter im Hafen von Libau; Verladung der Fahrzeuge, Geschütze und Pferde; Landungstruppen gehen am Marine-Hafenamt an Bord; Ausfahrt der Transporter in Begleitung von Kriegsschiffen; Luftschiff überfliegt den Konvoi; Fahrt auf der Ostsee; Beschuß der russischen Küstenbatterien auf Ösel mit Bordartillerie; Ausbootung der Landungstruppen; Landungsboote werden im Schlepp zur Insel gebracht; Entladung der Pferde, die in Fähren zum Ufer gebracht werden; Feldlager am Ufer der Insel. Der Unterrichtsfilm wurde aus Originalaufnahmen von 1917 zusammengestellt.",1939,Landung auf Ösel 1917,1939-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Stellungskrieg%20im%20Weltkrieg/barch::caf3cb2e1ca404ac3eb23828733404a0,Stellungskrieg im Weltkrieg,Documentary film | EFG1914 / World War I / Germany / Soldiers,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 01:01:04 | produtora: Heeresfilmstelle (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238605 | 1.Teil: Stellungsbau, Einrichten einer Stellung, Leben im Graben. Truppen marschieren in ihre Stellung; nächtliche Schanzarbeiten; Leben in deutschen und französischen Stellungen; Morgenwäsche, Postausgabe, französischer Scharfschütze, Essenholer, Entlausung; Leitungsprüfung im Graben; Bergstellung in den Vogesen im Winter 1917; Verdämmen einer Sappe; vorbereitende Gasabwehr; Artillerie-Beobachter im vorderen Graben; Flugaufnahme eines Trichterfeldes mit Schützengräben; Gasbeschuß. 2.Teil: Angriff und Abwehr im Stellungskrieg. Angriff: Vorbereitungsfeuer; Scheiden von Sturmgassen vor dem Angriff; Sturmangriff der Infanterie; Trommelfeuer und Granateinschläge. Verteidigung: Schwerer anhaltender Beschuß; Essenholer; Abwehr eines französischen Infanterieangriffs; deutscher Gegenstoß; Gefangene werden eingebracht; englischer Tankangriff, Infanterie geht im Schutz von Tanks vor; Vernichtung eines Tanks durch Vorwerfen einer geballten Ladung. 3.Teil: Stoßtruppunternehmungen. Vorbereitungsfeuer der deutschen Artillerie und Verlassen der Unt...",1937,Stellungskrieg im Weltkrieg,1937-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20Weltkrieg.%20Ein%20historischer%20Film/barch::dba865b1813a6e475a4b0cf973c7241b,Der Weltkrieg. Ein historischer Film,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Austria / World War, 1914-1918 -- Belgium / World War, 1914-1918 -- France / World War, 1914-1918 -- Great Britain / World War, 1914-1918 -- Russia / World War, 1914-1918 -- Serbia / Germany / Military ceremonies, honors, and salutes / World War, 1914-1918 -- Medical care / World War, 1914-1918 -- Trench warfare / Mountain warfare / Submarine warfare / Infantry / Cavalry / Prisoners of war / World War, 1914-1918 -- Prisoners and prisons, French / Bridges -- War damage / Buildings -- War damage / World War, 1914-1918 -- Refugees / Women and war / World War, 1914-1918 -- War work / Steel industry and trade / Metalworking industries / Weapons industry / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The World War. A historic film | gênero: Documentary film | duração: 02:03:03 | direção: Noldan, Svend | produtora: Universum-Film AG (UFA) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Murnau-Stiftung | ver também: https://www.filmportal.de/node/1213579 | Deutschland in der Vorkriegszeit: Landwirtschaft, Schwerindustrie, Hafenbetrieb; Rüstungsindustrie bei der Fa. Krupp, Bau von Geschützen und Einschießen auf dem werkseigenen Schießplatz; Flottenmanöver; Truppenaufmärsche in Rußland, Italien, Frankreich, England und Deutschland; Attentat in Sarajewo am 28.06.1914 (Trickmontage); Truppenbesichtigung durch Zar Nikolaus II. in Rußland und Präsident Poincaré in Frankreich; König Georg V. in der Krönungskutsche; Einberufung und Verabschiedung norddeutscher Bauern (gestellt); ausfahrender Personenzug mit Reservisten; Verkündung der Mobilmachung am 01.08.1914 in Berlin, Menschenmassen auf dem Schloßplatz und vor dem Reichstag. Truppenvorbeimarsch vor König Ludwig III. v. Bayern; Truppenausmarsch in Wien und Berlin; ausfahrender Personenzug mit winkenden Soldaten; Waffentransporte mit der Eisenbahn zur Front; Kartentricks des deutschen und französischen Aufmarsches mit Darstellung der Operati...",1933,Der Weltkrieg. Ein historischer Film,1933-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Heimkehr/barch::a4482b080f71079778c6564c8f261b51,Heimkehr,"Feature film | EFG1914 / World War I / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Homecoming | gênero: Feature film | duração: 01:54:43 | direção: May, Joe | produtora: Universum-Film AG (UFA) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Murnau-Stiftung | ver também: https://www.filmportal.de/node/1223473 | Gemeinsam harren die Kriegskameraden Karl und Richard in der Einöde der sibirischen Steppe aus. Seit langem haben sie keinen anderen Menschen mehr gesehen. So lernen sie sich immer besser kennen, erzählen sich ihr Leben. Besonders Richard spricht immer wieder von seiner geliebten Frau Anna, bis auch Karl diese ihm persönlich unbekannte Frau zu kennen scheint, als wäre sie seine eigene. Als die Männer die Einsamkeit nicht mehr ertragen, machen sie sich auf den beschwerlichen Weg nach Hause. Währenddessen wartet auch Anna zu Hause auf ihren Richard. Eines Tages steht Karl vor ihr, der Freund ihres Mannes, den sie nicht kennt, der aber sie kennt aus den zahlreichen Geschichten Richards. Im Lauf der Zeit kommen die beiden sich immer näher; immer mehr verliert Anna die Hoffnung, dass ihr Mann noch einmal zurückkehrt. Doch dann kommt der Tag, als Richard in der Tür steht und mit ansehen muss, wie Anna und Karl sich liebevoll küssen. Eine Welt bricht zusammen ...",1928,Heimkehr,1928-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Am%20Rande%20der%20Welt/barch::a61c31c8ce5ace05d882127d65fa5d1c,Am Rande der Welt,"Feature film | EFG1914 / World War I / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: At the Edge of the World | gênero: Feature film | duração: 01:43:56 | produtora: Universum-Film AG (UFA) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Murnau-Stiftung | ver também: https://www.filmportal.de/node/1223456 | In stiller Zufriedenheit lebt der alte Müller mit seiner Familie in der Nähe eines Grenzdorfes, betreibt seine Mühle und genießt sein bescheidenes, aber glückliches Leben. Eines Tages taucht ein Hausierer in der Mühle auf, der in Wahrheit ein Spion des Nachbarlandes ist. Er findet eine Anstellung in der Mühle und lässt von einem Müllerburschen, den er bestochen hat, eine Telefonleitung legen, um zu gegebener Zeit Kontakt mit seinen Auftraggebern aufnehmen zu können. Schließlich verliebt er sich in Magda, die Tochter des Müllers, doch die weist ihn zurück. Als der Krieg ausbricht, wird die Mühle von feindlichen Truppen besetzt. John, der Sohn des Müllers, wird wegen Widerstandes gegen die Soldaten festgenommen und soll hingerichtet werden. Magda fleht bei dem feindlichen Offizier, der sich in sie verliebt hat, um Gnade, geht jedoch nicht auf seine eindeutigen Angebote ein. Als der Spion, der Magda ebenfalls liebt, erkennt, dass sie die Gefühle des Offiziers erwidert, v...",1927,Am Rande der Welt,1927-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Aus%20eigener%20Kraft.%20Ein%20Filmspiel%20vom%20Auto/barch::473bec1924cf1856be99f8cb7f8af622,Aus eigener Kraft. Ein Filmspiel vom Auto,Documentary film | EFG1914 / World War I / Metalworking industries,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: By its own Power (A Motion Picture Play about the Automobile) | gênero: Documentary film | duração: 00:50:27 | produtora: Universum-Film AG (UFA) (Berlin) (Kulturabteilung) | cor: Black & White | som: Without sound | direitos: In Copyright / Murnau-Stiftung | ver também: https://www.filmportal.de/node/1223459",1924,Aus eigener Kraft. Ein Filmspiel vom Auto,1924-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Probefahrt%20zweier%20Marineluftschiffe/barch::82ff06e3b56b9e4f27354d8338aac95a,Probefahrt zweier Marineluftschiffe,"Documentary film | EFG1914 / World War I / Erster Weltkrieg / Germany / Air warfare / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Test flight of Two Navy Blimps | gênero: Documentary film | duração: 00:10:35 | produtora: Reichsfilmstelle (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1213239 | 1. Intertitle: The airship is brought out of the hangar. Image: „L 60“ and „L 35“ are pulled out of the airship hangar and brought to the take-off site. 2. Intertitle: Ascension. Image: Ascension of the airship. 3. Intertitle: On the journey. Image: The airship flies over the airfield. 4. Intertitle: Flying at an altitude of 600 m. in heavy fog. Image: The airship is flying at an altitude of 600 m. and cannot be seen due to heavy fog. 5. Intertitle: Encounter with an aeroplane. Image: Encounter between airship and biplane. 6, Intertitle: At the rudder. Image: Control gondola of the „L 35“ with Captain Hans Flemming. 7. Intertitle: Flying over a troop camp. Image: Aerial footage of the landscape, a troop camp and the two airship hangars. 8. Intertitle: The shadow of the airship. Image: The shadow of the airship glides over harvested fields. 9. Intertitle: Returning home. Image: The airship over the hangars. Footage shot from the airship and from the ground. 10. Intertitle: At the mo...",1922,Probefahrt zweier Marineluftschiffe,1922-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Im%20Infanterieflugzeug%20%C3%BCber%20Laon%20und%20den%20Chemin%20des%20Dames/barch::bec08b896f2ce2a63e430e984331a360,Im Infanterieflugzeug über Laon und den Chemin des Dames,"Documentary film | EFG1914 / World War I / Luftbildaufnahme; Westfront (Erster Weltkrieg) / World War, 1914-1918 -- France / Air warfare / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: In an infantry aircraft over Laon and the Chemin des Dames | gênero: Documentary film | duração: 00:09:14 | produtora: Reichsfilmstelle (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220099 | Aerial shots of the city of Laon with the river Aisne; fortifications and a castle; flight along the Chemin des Dames near the Aisne.",1921/1922,Im Infanterieflugzeug über Laon und den Chemin des Dames,1921/1922,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
