dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Kreisarchiv Steinfurt,kreisarchiv-steinfurt,DE-Bg4,Germany,Europe,Municipal archives,True,"https://www.kreis-steinfurt.de/kv_steinfurt/Kreisverwaltung/%C3%84mter/Amt%20f%C3%BCr%20Kultur,%20Tourismus%20und%20Heimatpflege/Kreisarchiv/",kreis-steinfurt.de,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,2,2,1,"https://www.kreis-steinfurt.de/kv_steinfurt/Kreisverwaltung/%C3%84mter/Amt%20f%C3%BCr%20Kultur,%20Tourismus%20und%20Heimatpflege/Kreisarchiv/"
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Kreisarchiv Stormarn,kreisarchiv-stormarn,DE-2410,Germany,Europe,Municipal archives,True,http://www.kreisarchiv-stormarn.de,kreisarchiv-stormarn.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,5,https://www.kreisarchiv-stormarn.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Kreisarchiv Verden,kreisarchiv-verden,DE-00000029004,Germany,Europe,Regional archives,True,https://www.landkreis-verden.de/portal/seiten/kreisarchiv-901000099-20600.html,landkreis-verden.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landkreis-verden.de/portal/seiten/kreisarchiv-901000099-20600.html
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 3. Staatsarchiv Freiburg",landesarchiv-baden-w-rttemberg-abt-3-staatsarchiv-freiburg,DE-00000899,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/staf,landesarchiv-bw.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.landesarchiv-bw.de/staf
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 4. Generallandesarchiv Karlsruhe",landesarchiv-baden-w-rttemberg-abt-4-generallandesarchiv-karlsruhe,DE-00000900,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/glak,landesarchiv-bw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/generallandesarchiv-karlsruhe-mit-dokumentationsstelle-rechtsextremismus/47245
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 5. Außenstelle Hohenlohe - Zentralarchiv Neuenstein",landesarchiv-baden-w-rttemberg-abt-5-au-enstelle-hohenlohe-zentralarchiv-neuenstein,DE-00000901,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/hzan,landesarchiv-bw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/hohenlohe-zentralarchiv-neuenstein/47260
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 5. Staatsarchiv Ludwigsburg",landesarchiv-baden-w-rttemberg-abt-5-staatsarchiv-ludwigsburg,DE-00000902,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/stal,landesarchiv-bw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/staatsarchiv-ludwigsburg/47251
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 6. Staatsarchiv Sigmaringen",landesarchiv-baden-w-rttemberg-abt-6-staatsarchiv-sigmaringen,DE-00000903,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/stas,landesarchiv-bw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/staatsarchiv-sigmaringen/47267
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 7. Hauptstaatsarchiv Stuttgart",landesarchiv-baden-w-rttemberg-abt-7-hauptstaatsarchiv-stuttgart,DE-00000905,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/hstas,landesarchiv-bw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/hauptstaatsarchiv-stuttgart/47272
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landesarchiv Baden-Württemberg, Abt. 8. Staatsarchiv Wertheim",landesarchiv-baden-w-rttemberg-abt-8-staatsarchiv-wertheim,DE-00000906,Germany,Europe,Regional archives,True,http://www.landesarchiv-bw.de/staw,landesarchiv-bw.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.landesarchiv-bw.de/de/landesarchiv/standorte/staatsarchiv-wertheim/47276
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Berlin,landesarchiv-berlin,DE-2297,Germany,Europe,Regional archives,True,http://www.landesarchiv-berlin.de,landesarchiv-berlin.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://landesarchiv-berlin.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Greifswald,landesarchiv-greifswald,DE-2109-LAG,Germany,Europe,Regional archives,True,http://www.kulturwerte-mv.de/cms2/LAKD1_prod/LAKD1/de/Landesarchiv/Landesarchiv_Greifswald/index.jsp,kulturwerte-mv.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.kulturwerte-mv.de/cms2/LAKD1_prod/LAKD1/de/Landesarchiv/Landesarchiv_Greifswald/index.jsp
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Nordrhein-Westfalen. Abteilung Ostwestfalen-Lippe,landesarchiv-nordrhein-westfalen-abteilung-ostwestfalen-lippe,DE-2191,Germany,Europe,Regional archives,True,http://www.archive.nrw.de/lav/abteilungen/ostwestfalen_lippe/oeffnungszeiten_und_kontakt/index.php,archive.nrw.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archive.nrw.de/landesarchiv-nrw/abteilungen/ostwestfalen_lippe/oeffnungszeiten_und_kontakt/index.php
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Nordrhein-Westfalen. Abteilung Rheinland,landesarchiv-nordrhein-westfalen-abteilung-rheinland,DE-00000911,Germany,Europe,Regional archives,True,http://www.archive.nrw.de/lav/abteilungen/rheinland/profil_zustaendigkeit/index.php,archive.nrw.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,2,https://www.archive.nrw.de/landesarchiv-nrw/landesarchiv-nrw-abteilung-rheinland-duisburg
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Nordrhein-Westfalen. Abteilung Westfalen,landesarchiv-nordrhein-westfalen-abteilung-westfalen,DE-00000913,Germany,Europe,Regional archives,True,http://www.archive.nrw.de/lav/abteilungen/westfalen/oeffnungszeiten_und_kontakt/index.php,archive.nrw.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,2,https://www.archive.nrw.de/landesarchiv-nrw/landesarchiv-nrw-abteilung-westfalen-muenster
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Thüringen - Hauptstaatsarchiv Weimar,landesarchiv-th-ringen-hauptstaatsarchiv-weimar,DE-2208,Germany,Europe,Regional archives,True,http://,,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landesarchiv Thüringen - Staatsarchiv Meiningen,landesarchiv-th-ringen-staatsarchiv-meiningen,DE-2194,Germany,Europe,Regional archives,False,,,sem_site,,sem_site,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=DE-2194
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeshauptarchiv Sachsen-Anhalt,landeshauptarchiv-sachsen-anhalt,DE-Ma25,Germany,Europe,Regional archives,True,http://www.lha.sachsen-anhalt.de,lha.sachsen-anhalt.de,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.lha.sachsen-anhalt.de
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeshauptarchiv Schwerin,landeshauptarchiv-schwerin,DE-2109,Germany,Europe,Regional archives,True,http://www.kulturwerte-mv.de/cms2/LAKD1_prod/LAKD1/de/Landesarchiv/Landeshauptarchiv_Schwerin/index.jsp,kulturwerte-mv.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.kulturwerte-mv.de/cms2/LAKD1_prod/LAKD1/de/Landesarchiv/Landeshauptarchiv_Schwerin/index.jsp
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeskirchliches Archiv der Evangelisch-Lutherische Kirche in Norddeutschland,landeskirchliches-archiv-der-evangelisch-lutherische-kirche-in-norddeutschland,DE-2294,Germany,Europe,Church and religious archives,True,http://www.archivnordkirche.de/,archiv-nordkirche.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.archiv-nordkirche.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeskirchliches Archiv Hannover,landeskirchliches-archiv-hannover,DE-2414,Germany,Europe,Church and religious archives,True,https://www.landeskirchlichesarchiv-hannover.de/,landeskirchlichesarchiv-hannover.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.landeskirchlichesarchiv-hannover.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeskirchliches Archiv Karlsruhe,landeskirchliches-archiv-karlsruhe,DE-2221,Germany,Europe,Church and religious archives,True,http://www.archiv.ekiba.de/,archiv-ekiba.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.archiv-ekiba.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeskirchliches Archiv Kassel,landeskirchliches-archiv-kassel,DE-2088,Germany,Europe,Church and religious archives,True,http://www.ekkw.de/archiv,ekkw.de,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,3,6,1,https://www.ekkw.de/service/archiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Landeskirchliches Archiv Stuttgart,landeskirchliches-archiv-stuttgart,DE-1986,Germany,Europe,Church and religious archives,True,http://www.archiv.elk-wue.de,eabw.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.eabw.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Landkreis Rostock, Kreisarchiv",landkreis-rostock-kreisarchiv,DE-R135,Germany,Europe,County/local authority archives,True,http://www.landkreis-rostock.de/landkreis/kreisverwaltung/hauptamt/2_archiv.html,landkreis-rostock.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.landkreis-rostock.de/landkreis/kreisverwaltung/hauptamt/2_archiv.html
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Lippmann+Rau-Musikarchiv Eisenach,lippmann-rau-musikarchiv-eisenach,DE-00000028994,Germany,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,https://www.lippmann-rau-stiftung.de/l-r-musikarchiv/,lippmann-rau-stiftung.de,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.lippmann-rau-stiftung.de/l-r-musikarchiv/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,LWL - Archivamt für Westfalen. Archiv des Landschaftsverbands Westfalen-Lippe,lwl-archivamt-f-r-westfalen-archiv-des-landschaftsverbands-westfalen-lippe,DE-2143,Germany,Europe,Regional archives,True,http://www.lwl.org/LWL/Kultur/Archivamt/Archiv_LWL,lwl-archivamt.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,1,https://www.lwl-archivamt.de/de/Archiv_LWL/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,LWL - Archivamt für Westfalen. Westfälische Hofes- und Familienarchive,lwl-archivamt-f-r-westfalen-westf-lische-hofes-und-familienarchive,DE-2143-WHF,Germany,Europe,Private persons and family archives,True,http://www.archive.nrw.de/weitereArchive/privatarchive/WestfaelischeHofesFamilienarchive/wir_ueber_uns/index.php,archive.nrw.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archive.nrw.de/weitereArchive/privatarchive/WestfaelischeHofesFamilienarchive/wir_ueber_uns/index.php
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,LWL - Archivamt für Westfalen. Westfälisches Literaturarchiv,lwl-archivamt-f-r-westfalen-westf-lisches-literaturarchiv,DE-Mue305,Germany,Europe,Specialised governmental archives,True,http://www.lwl.org/LWL/Kultur/Archivamt/literaturarchiv,lwl-archivamt.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,1,https://www.lwl-archivamt.de/de/literaturarchiv/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Märkischer Kreis. Kreisarchiv,m-rkischer-kreis-kreisarchiv,DE-2261,Germany,Europe,Municipal archives,True,http://www.archive.nrw.de/kommunalarchive/kommunalarchive_a-d/a/Altena_MaerkischerKreis/wir_ueber_uns/index.php,archive.nrw.de,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archive.nrw.de/kommunalarchive/kommunalarchive_a-d/a/Altena_MaerkischerKreis/wir_ueber_uns/index.php
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Münchner Stadtbibliothek / Monacensia im Hildebrandhaus - Literaturarchiv,m-nchner-stadtbibliothek-monacensia-im-hildebrandhaus-literaturarchiv,DE-M36a,Germany,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,https://www.muenchner-stadtbibliothek.de/mon-archiv,muenchner-stadtbibliothek.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.muenchner-stadtbibliothek.de/mon-archiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Niedersächsisches Institut für Sportgeschichte e.V.,nieders-chsisches-institut-f-r-sportgeschichte-e-v,DE-4401,Germany,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,https://nish.de/,nish.de,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,1,1,1,https://nish.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Niedersächsisches Landesarchiv,nieders-chsisches-landesarchiv,DE-00000028052,Germany,Europe,Regional archives,True,http://www.nla.niedersachsen.de,nla.niedersachsen.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://nla.niedersachsen.de/startseite/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Oldtimer & Motorrad Club Mering e.V.,oldtimer-motorrad-club-mering-e-v,DE-00000029015,Germany,Europe,,True,https://www.omc-mering.de/,omc-mering.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.omc-mering.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Politisches Archiv des Auswärtigen Amts,politisches-archiv-des-ausw-rtigen-amts,DE-2242,Germany,Europe,National archives,True,https://archiv.diplo.de/arc-en,archiv.diplo.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://archiv.diplo.de/arc-en
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Rheinisch-Westfälische Technische Hochschule Aachen (RWTH). Hochschularchiv,rheinisch-westf-lische-technische-hochschule-aachen-rwth-hochschularchiv,DE-1993,Germany,Europe,University and research archives,True,http://www.hochschularchiv-aachen.de,hochschularchiv-aachen.de,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,http://www.hochschularchiv-aachen.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Sächsisches Staatsarchiv,s-chsisches-staatsarchiv,DE-D271,Germany,Europe,Regional archives,True,http://www.archiv.sachsen.de,archiv.sachsen.de,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,1,1,0,https://www.archiv.sachsen.de/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Staatsarchiv Amberg,staatsarchiv-amberg,DE-2048,Germany,Europe,Regional archives,True,http://www.gda.bayern.de,gda.bayern.de,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.gda.bayern.de/de/
